first_day_exposition,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,balcony,locality_name,price_per_sqm
2024-05-18,2362500,46.0,2,2.55,9,30.0,2,False,6.3,0,Kyiv,51358.69565217391
2024-05-18,4050000,74.0,3,2.78,20,47.0,1,False,12.0,0,Kyiv,54729.72972972973
2024-05-18,1631250,34.0,1,2.7,12,15.2,5,False,9.0,2,Boryspil,47977.94117647059
2024-05-18,3768750,60.0,3,2.65,17,34.09090909090909,15,False,8.5,0,Kyiv,62812.5
2024-05-18,4806000,80.42,3,2.65,23,46.4,10,False,13.49,2,Kyiv,59761.25341954738
2024-05-18,1687500,31.8,1,2.5,12,17.5,1,False,6.0,0,Kyiv,53066.03773584906
2024-05-18,3150000,54.1,2,2.5,9,29.3,8,False,8.4,2,Boyarka,58225.50831792976
2024-05-19,1659375,35.6,1,2.65,10,18.2,4,False,8.0,1,Boryspil,46611.65730337078
2024-05-19,2643750,68.0,2,3.0,4,38.63636363636364,1,False,9.1,0,Irpin,38878.67647058824
2024-05-19,1350000,43.22,2,2.65,17,12.0,4,False,20.0,0,Vyshneve,31235.53910226747
2024-05-19,1828125,33.0,1,2.5,9,18.75,6,False,9.1,0,Kyiv,55397.72727272727
2024-05-19,1996875,45.0,2,2.65,5,30.0,4,False,6.0,0,Kyiv,44375.0
2024-05-19,2193750,53.0,2,2.65,5,22.7,1,False,25.4,0,Brovary,41391.50943396227
2024-05-19,1350000,35.5,1,2.5,17,14.6,6,False,8.3,0,Hostomel,38028.16901408451
2024-05-19,2221875,38.15,1,2.5,12,17.3,4,False,9.7,0,Kyiv,58240.498034076016
2024-05-19,1462500,28.9,1,2.5,5,15.8,3,False,5.5,1,Kyiv,50605.53633217993
2024-05-19,6637500,87.9,3,2.65,17,35.7,10,False,14.0,0,Kyiv,75511.94539249146
2024-05-19,1740938,36.0,1,2.65,22,17.5,20,False,9.0,2,Borshchahivka,48359.38888888889
2024-05-19,2188125,35.3,1,2.5,12,21.0,7,False,7.0,0,Kyiv,61986.543909348446
2024-05-19,1850625,39.2,2,3.18,3,22.0,1,False,8.2,0,Boryspil,47209.82142857143
2024-05-19,4500000,48.9,1,2.65,6,27.78409090909091,4,False,9.1,0,Kyiv,92024.53987730062
2024-05-19,2053125,30.9,1,2.65,5,18.2,5,False,5.4,1,Kyiv,66444.17475728155
2024-05-19,4921875,79.8,3,2.75,17,46.9,6,False,10.8,1,Kyiv,61677.631578947374
2024-05-19,5625000,85.2,3,3.25,6,51.9,4,False,10.2,0,Kyiv,66021.12676056338
2024-05-19,5428125,88.6,2,2.8,16,60.5,9,False,12.8,5,Kyiv,61265.51918735892
2024-05-19,1437188,33.95,2,2.65,18,19.28977272727273,12,False,14.97,0,Hostomel,42332.48895434462
2024-05-19,1856250,44.0,2,2.5,9,26.5,3,False,6.4,0,Kyiv,42187.5
2024-05-19,2013750,33.0,1,2.5,14,17.0,5,False,8.0,0,Kyiv,61022.72727272727
2024-05-19,2531250,41.0,1,2.65,16,23.295454545454547,10,False,9.1,0,Kyiv,61737.80487804878
2024-05-19,2080688,45.0,2,2.55,9,23.9,3,False,6.0,2,Kyiv,46237.51111111111
2024-05-19,1518750,34.0,1,2.6,26,15.0,26,False,8.3,2,Brovary,44669.117647058825
2024-05-19,1659375,42.0,1,2.65,15,23.863636363636367,9,False,9.1,0,Bucha,39508.92857142857
2024-05-19,2545312,45.4,1,2.65,12,25.795454545454547,5,False,15.0,0,Kyiv,56064.140969163
2024-05-19,1856250,34.0,1,2.7,22,15.6,17,False,9.6,0,Irpin,54595.58823529412
2024-05-19,2306250,46.4,2,2.5,5,30.4,1,False,5.5,2,Kyiv,49703.66379310345
2024-05-19,1575000,32.0,1,2.65,5,18.0,2,False,6.0,0,Kyiv,49218.75
2024-05-19,1686004,34.0,1,2.65,23,16.0,19,False,9.0,0,Kyiv,49588.35294117647
2024-05-19,5281875,107.4,4,2.6,16,67.8,5,False,13.5,5,Kyiv,49179.469273743016
2024-05-19,4500000,51.0,2,3.0,7,19.0,5,False,21.0,0,Kyiv,88235.29411764706
2024-05-19,9337500,106.0,4,3.2,3,50.0,3,False,30.0,0,Hostomel,88089.62264150943
2024-05-19,2559375,45.0,2,2.45,9,27.6,9,False,7.0,0,Kyiv,56875.0
2024-05-19,2981250,39.0,1,2.75,12,19.0,7,False,8.0,2,Kyiv,76442.30769230769
2024-05-19,2700000,77.6,3,2.65,8,51.9,6,False,11.4,5,Brovary,34793.8144329897
2024-05-19,2221875,43.5,2,2.5,12,28.7,8,False,6.6,0,Kyiv,51077.58620689655
2024-05-19,2137500,59.0,2,2.8,9,33.0,5,False,12.0,2,Irpin,36228.81355932204
2024-05-19,7425000,96.0,4,3.2,5,60.0,5,False,12.5,0,Kyiv,77343.75
2024-05-19,2587500,36.4,1,2.8,17,17.8,11,False,10.8,0,Kyiv,71085.16483516483
2024-05-19,1237500,23.0,1,2.65,24,17.0,21,False,9.1,0,Bucha,53804.34782608696
2024-05-19,815625,55.4,2,2.5,5,32.5,4,False,8.3,0,Hostomel,14722.472924187728
2024-05-19,2475000,60.4,3,2.5,5,43.5,3,False,6.3,2,Irpin,40976.82119205298
2024-05-19,3009375,40.0,1,2.75,18,17.0,15,False,12.0,2,Kyiv,75234.375
2024-05-19,1935000,38.0,1,2.65,16,18.0,13,False,8.0,0,Kyiv,50921.05263157895
2024-05-19,4106250,55.8,2,2.6,16,27.0,16,False,10.0,0,Kyiv,73588.70967741936
2024-05-19,2756250,59.0,2,2.76,5,34.6,1,False,10.0,0,Borshchahivka,46716.10169491525
2024-05-20,1181250,44.1,2,2.55,5,31.2,1,False,5.3,0,Bucha,26785.714285714286
2024-05-20,2221875,42.0,1,2.65,17,17.0,17,False,12.0,2,Kyiv,52901.78571428572
2024-05-20,3037500,60.0,3,2.5,9,35.0,5,False,6.0,2,Kyiv,50625.0
2024-05-20,2896875,43.4,2,2.5,5,27.0,5,False,5.1,1,Irpin,66748.27188940093
2024-05-20,3268125,44.7,1,2.74,25,16.1,17,False,13.0,0,Kyiv,73112.41610738255
2024-05-20,2081250,42.4,1,2.65,17,24.090909090909093,2,False,9.1,0,Kyiv,49086.08490566038
2024-05-20,2081250,31.0,1,2.5,5,18.0,4,False,5.5,0,Kyiv,67137.09677419355
2024-05-20,6018750,120.1,4,3.25,6,73.4,4,False,11.0,0,Kyiv,50114.48792672773
2024-05-20,2700000,32.5,1,2.5,22,18.1,17,False,6.2,0,Kyiv,83076.92307692308
2024-05-20,1940625,40.7,1,2.65,10,18.6,7,False,10.7,0,Brovary,47681.20393120393
2024-05-20,2812500,62.1,3,2.6,9,39.5,3,False,10.0,0,Kyiv,45289.85507246377
2024-05-20,3881250,68.0,3,2.55,9,38.63636363636364,5,False,9.0,1,Borshchahivka,57077.205882352944
2024-05-20,2025000,23.8,1,2.65,25,16.8,13,False,3.0,2,Kyiv,85084.03361344538
2024-05-20,2306250,43.0,2,2.5,5,28.0,3,False,6.5,0,Kyiv,53633.72093023256
2024-05-20,1563750,31.9,1,2.65,22,15.2,15,False,8.3,1,Brovary,49020.37617554859
2024-05-20,7368750,73.0,2,3.0,7,32.0,5,False,28.0,2,Kyiv,100941.7808219178
2024-05-20,2233125,40.83,1,2.75,16,16.16,16,False,8.9,2,Kyiv,54693.24026451139
2024-05-20,2475000,39.5,1,2.8,16,16.0,9,False,12.5,1,Kyiv,62658.22784810127
2024-05-20,5006250,81.0,3,2.6,12,48.0,8,False,12.0,1,Kyiv,61805.55555555556
2024-05-20,4697438,60.7,2,2.77,25,34.1,8,False,12.3,0,Kyiv,77387.77594728171
2024-05-20,2961562,73.0,4,2.56,9,49.0,8,False,6.3,0,Kyiv,40569.34246575343
2024-05-20,1406250,35.0,1,2.65,9,19.88636363636364,4,False,9.1,0,Vyshneve,40178.57142857143
2024-05-20,2250000,35.0,1,2.65,24,18.0,17,False,8.0,2,Kyiv,64285.71428571428
2024-05-20,6567460,89.0,3,2.7,18,50.56818181818182,15,False,9.1,0,Kyiv,73791.68539325842
2024-05-20,4387500,72.0,3,2.65,8,50.0,4,False,22.0,2,Kyiv,60937.5
2024-05-20,2025000,65.0,3,2.65,5,45.6,5,False,7.2,0,Hostomel,31153.846153846152
2024-05-20,2233125,40.0,1,2.8,23,17.0,5,False,9.5,2,Kyiv,55828.125
2024-05-20,4781250,80.0,2,2.65,5,44.6,5,False,10.0,0,Kyiv,59765.625
2024-05-20,478125,28.0,1,2.5,4,15.90909090909091,1,False,9.1,0,Boryspil,17075.89285714286
2024-05-20,956250,33.0,1,2.5,5,18.4,2,False,6.0,0,Irpin,28977.272727272728
2024-05-20,1968750,39.4,1,2.78,6,18.0,4,False,9.0,2,Vyshneve,49968.27411167513
2024-05-20,3262500,68.2,3,2.6,9,43.3,1,False,8.2,0,Kyiv,47837.24340175953
2024-05-20,2756250,38.0,1,2.65,24,21.590909090909093,7,False,9.1,0,Kyiv,72532.8947368421
2024-05-20,2840625,44.2,0,2.7,9,32.2,1,True,9.1,0,Kyiv,64267.53393665158
2024-05-20,478125,42.0,2,2.65,5,26.0,4,False,7.0,0,Hostomel,11383.92857142857
2024-05-20,2812500,55.0,3,2.5,12,37.0,1,False,8.0,2,Kyiv,51136.36363636364
2024-05-20,1040625,31.0,1,2.5,5,17.1,5,False,6.9,0,Brovary,33568.54838709677
2024-05-20,3937500,65.2,2,2.65,12,36.6,5,False,13.5,1,Kyiv,60391.10429447852
2024-05-20,1828125,42.0,2,2.5,5,27.7,5,False,5.2,0,Irpin,43526.78571428572
2024-05-20,1535625,43.6,2,2.5,5,27.3,1,False,5.0,0,Irpin,35220.75688073394
2024-05-20,2053125,39.0,1,3.0,15,18.0,10,False,9.0,0,Brovary,52644.230769230766
2024-05-20,1968750,43.0,1,2.65,14,18.0,9,False,10.0,1,Kyiv,45784.88372093023
2024-05-20,1912500,38.5,1,2.65,14,16.7,3,False,13.6,1,Boyarka,49675.32467532468
2024-05-20,4950000,64.87,2,3.2,5,42.48,5,False,8.85,0,Kyiv,76306.45907199013
2024-05-20,4704750,80.0,4,2.65,25,47.0,6,False,13.0,0,Kyiv,58809.375
2024-05-20,1423125,31.4,1,2.65,5,17.5,3,False,5.9,0,Borshchahivka,45322.45222929936
2024-05-20,5400000,109.7,4,2.72,5,84.5,5,False,7.7,0,Kyiv,49225.15952597994
2024-05-20,984375,35.5,1,2.5,5,17.1,4,False,8.4,0,Boryspil,27728.87323943662
2024-05-20,3093750,51.5,1,2.6,12,16.9,11,False,18.2,0,Kyiv,60072.81553398058
2024-05-20,2109375,56.8,3,3.05,4,39.7,2,False,7.2,0,Boryspil,37136.883802816905
2024-05-20,956250,21.4,0,2.7,3,12.15909090909091,2,True,9.1,0,Brovary,44684.57943925234
2024-05-20,1800000,30.0,1,2.83,15,18.0,2,False,9.1,0,Kyiv,60000.0
2024-05-20,2812500,60.0,3,2.65,5,34.09090909090909,2,False,9.1,0,Kyiv,46875.0
2024-05-20,1996875,45.0,2,2.65,5,28.7,2,False,6.0,1,Kyiv,44375.0
2024-05-20,2531250,46.3,2,2.6,9,26.4,4,False,7.3,0,Boyarka,54670.62634989201
2024-05-20,4106250,55.8,1,2.76,16,16.6,8,False,29.1,1,Kyiv,73588.70967741936
2024-05-20,2418750,48.0,2,2.6,9,30.6,2,False,6.3,0,Kyiv,50390.625
2024-05-20,900000,44.0,2,2.5,5,25.000000000000004,1,False,9.1,0,Bucha,20454.545454545456
2024-05-20,2587500,46.0,2,2.5,5,30.0,1,False,5.0,0,Kyiv,56250.0
2024-05-20,1687500,30.5,1,2.5,3,16.0,2,False,5.0,1,Vyshneve,55327.86885245902
2024-05-20,3600000,75.0,3,2.6,25,42.3,6,False,11.0,2,Boryspil,48000.0
2024-05-20,2446875,33.6,1,2.6,9,13.9,2,False,9.8,1,Kyiv,72823.66071428571
2024-05-20,7871906,84.1,1,2.65,10,24.7,3,False,28.52,0,Kyiv,93601.73602853746
2024-05-20,5793750,90.1,3,2.65,12,51.7,8,False,14.2,2,Kyiv,64303.55160932298
2024-05-20,1040625,40.5,1,2.5,4,19.5,4,False,9.7,0,Borshchahivka,25694.444444444445
2024-05-21,607500,29.2,1,2.5,5,16.7,1,False,5.0,0,Boyarka,20804.794520547945
2024-05-21,2840625,62.3,3,2.55,9,39.4,8,False,9.6,0,Kyiv,45595.90690208668
2024-05-21,1405429,62.0,2,2.65,3,30.8,2,False,12.2,0,Hostomel,22668.20967741936
2024-05-21,2300625,44.6,1,2.8,12,15.5,9,False,19.7,2,Kyiv,51583.52017937219
2024-05-21,3206250,69.0,3,2.6,12,44.8,12,False,8.0,2,Kyiv,46467.391304347824
2024-05-21,1856250,36.6,1,2.5,5,15.0,3,False,12.0,2,Kyiv,50717.21311475409
2024-05-21,3656250,57.0,2,3.07,9,23.5,6,False,11.1,1,Kyiv,64144.73684210526
2024-05-21,2475000,36.0,1,2.7,26,15.0,14,False,13.0,2,Irpin,68750.0
2024-05-21,5006250,89.0,3,3.1,5,59.0,1,False,10.0,0,Kyiv,56250.0
2024-05-21,2896875,37.5,1,2.7,17,19.9,2,False,8.7,0,Kyiv,77250.0
2024-05-21,1968750,50.0,2,2.65,12,32.3,6,False,6.8,1,Bucha,39375.0
2024-05-21,6750000,70.0,2,3.0,4,47.0,2,False,10.3,0,Kyiv,96428.57142857143
2024-05-21,2390625,45.1,2,2.5,5,25.1,4,False,6.2,0,Kyiv,53007.20620842572
2024-05-21,14893389,158.0,3,2.65,12,89.77272727272728,6,False,9.1,0,Kyiv,94261.95569620254
2024-05-21,3656250,61.4,3,2.7,9,43.8,3,False,6.2,1,Kyiv,59548.04560260587
2024-05-21,590625,32.0,1,2.65,3,18.181818181818183,3,False,9.1,1,Brovary,18457.03125
2024-05-21,1670625,48.0,1,2.65,12,22.0,7,False,14.0,0,Brovary,34804.6875
2024-05-21,1462500,69.0,3,2.65,5,45.0,1,False,10.0,2,Brovary,21195.652173913044
2024-05-21,3768750,89.8,3,2.6,9,48.9,5,False,17.1,1,Vyshneve,41968.26280623608
2024-05-21,3600000,64.4,2,2.9,5,40.7,2,False,8.1,0,Kyiv,55900.621118012416
2024-05-21,1940625,40.0,1,2.65,12,20.0,4,False,10.0,0,Kyiv,48515.625
2024-05-21,4950000,94.5,4,3.0,4,65.4,4,False,8.6,0,Kyiv,52380.95238095238
2024-05-21,2621250,36.9,1,2.5,16,18.6,10,False,9.3,0,Kyiv,71036.58536585367
2024-05-21,2530125,70.4,3,2.62,3,48.4,1,False,9.2,0,Hostomel,35939.275568181816
2024-05-21,2784375,70.0,3,2.7,17,42.0,2,False,9.5,5,Irpin,39776.78571428572
2024-05-21,2221875,119.3,3,2.8,3,80.0,3,False,18.7,0,Boryspil,18624.266554903606
2024-05-21,4725000,72.0,2,2.65,24,37.4,20,False,14.0,0,Kyiv,65625.0
2024-05-21,2306250,40.0,1,2.65,9,22.0,1,False,7.0,0,Kyiv,57656.25
2024-05-21,1293750,37.0,1,2.55,5,19.3,2,False,9.1,0,Brovary,34966.21621621621
2024-05-21,1631250,32.0,1,2.65,9,18.0,6,False,5.0,0,Vyshneve,50976.5625
2024-05-21,2868750,48.5,2,2.65,16,28.0,6,False,8.0,1,Kyiv,59149.48453608248
2024-05-21,3144375,46.0,2,2.6,10,28.4,9,False,7.0,2,Kyiv,68355.97826086957
2024-05-21,1631250,44.0,2,2.6,5,34.0,3,False,5.5,0,Hostomel,37073.86363636364
2024-05-21,2334375,35.0,1,2.65,18,15.0,7,False,9.0,0,Kyiv,66696.42857142857
2024-05-21,1462500,34.0,1,2.65,15,17.5,4,False,9.0,0,Boyarka,43014.705882352944
2024-05-21,2908125,94.0,3,3.1,4,67.5,4,False,9.7,0,Brovary,30937.5
2024-05-21,2053125,33.0,1,2.55,22,14.6,14,False,8.0,0,Boryspil,62215.90909090909
2024-05-21,5568750,75.1,2,2.65,5,40.0,4,False,8.0,0,Kyiv,74151.13182423436
2024-05-21,3093750,59.0,2,3.2,5,38.0,2,False,8.0,0,Kyiv,52436.4406779661
2024-05-21,2531250,44.0,2,2.65,9,25.000000000000004,8,False,9.1,0,Kyiv,57528.40909090909
2024-05-21,1968750,36.0,1,2.6,12,16.8,9,False,10.1,2,Brovary,54687.5
2024-05-21,2868750,42.0,1,2.7,16,19.0,4,False,10.2,0,Kyiv,68303.57142857143
2024-05-21,2446875,43.0,1,2.65,16,20.0,11,False,10.0,2,Kyiv,56904.06976744186
2024-05-22,675000,41.6,2,2.45,5,28.1,4,False,6.0,0,Bucha,16225.961538461535
2024-05-22,2812500,58.8,4,2.54,5,41.5,4,False,7.3,0,Kyiv,47831.63265306123
2024-05-22,19687500,380.0,6,2.65,3,198.0,2,False,50.0,0,Borshchahivka,51809.21052631579
2024-05-22,4050000,75.0,3,2.7,14,46.0,4,False,11.0,1,Kyiv,54000.0
2024-05-22,2586938,49.0,2,2.65,9,30.0,8,False,7.0,0,Kyiv,52794.65306122449
2024-05-22,2868750,48.6,2,2.65,3,32.5,3,False,8.0,0,Kyiv,59027.777777777774
2024-05-22,1451250,50.2,2,2.65,9,30.5,2,False,7.1,0,Vyshneve,28909.3625498008
2024-05-22,3036938,47.0,2,3.3,7,29.0,3,False,7.0,0,Kyiv,64615.70212765958
2024-05-22,3656250,67.0,3,2.55,9,41.5,5,False,7.2,2,Kyiv,54570.89552238806
2024-05-22,3262500,63.0,3,2.54,9,46.0,5,False,6.3,2,Kyiv,51785.71428571428
2024-05-22,7619062,238.26,3,2.65,19,135.375,4,False,10.2,0,Kyiv,31977.93167128348
2024-05-22,2531250,65.5,3,2.6,10,42.0,7,False,8.0,2,Borshchahivka,38645.03816793893
2024-05-22,3825000,47.0,2,2.75,17,30.0,15,False,6.0,2,Kyiv,81382.97872340426
2024-05-22,5568750,100.9,3,2.65,35,53.4,22,False,13.4,0,Kyiv,55190.78295341922
2024-05-22,787500,44.0,2,2.65,4,25.000000000000004,2,False,9.1,0,Irpin,17897.727272727272
2024-05-22,2643750,66.0,3,2.65,15,43.0,3,False,10.8,0,Kyiv,40056.81818181818
2024-05-22,1783125,44.0,2,2.5,5,27.0,1,False,6.0,0,Kyiv,40525.56818181818
2024-05-22,3009375,62.09,2,2.65,23,35.27840909090909,14,False,11.45,0,Kyiv,48467.94975036237
2024-05-22,1243688,68.0,2,2.65,10,39.1,1,False,10.6,0,Bucha,18289.529411764703
2024-05-22,7143750,92.0,4,3.2,5,65.0,2,False,13.0,0,Kyiv,77649.45652173914
2024-05-22,3138750,90.0,4,2.6,5,67.0,1,False,5.5,0,Kyiv,34875.0
2024-05-22,2334375,49.3,3,2.5,5,34.7,3,False,7.0,1,Kyiv,47350.405679513184
2024-05-22,3937500,51.0,1,2.5,17,22.6,4,False,15.1,1,Kyiv,77205.88235294117
2024-05-22,1856250,44.0,2,2.65,5,31.0,4,False,6.0,1,Boryspil,42187.5
2024-05-22,2418750,33.0,1,2.65,5,9.0,1,False,17.0,0,Kyiv,73295.45454545454
2024-05-22,3515625,67.0,3,2.65,4,45.7,2,False,7.3,0,Boyarka,52472.014925373136
2024-05-22,2019375,35.9,1,2.65,16,15.0,16,False,11.0,2,Kyiv,56250.0
2024-05-22,770625,31.0,1,2.65,4,17.3,1,False,7.0,0,Vyshneve,24858.870967741936
2024-05-22,3093750,44.9,1,2.7,24,15.0,9,False,10.0,2,Kyiv,68903.11804008909
2024-05-22,405000,36.0,1,2.65,5,19.0,5,False,7.0,1,Boryspil,11250.0
2024-05-22,2531250,50.2,2,2.55,9,28.52272727272728,4,False,9.1,0,Kyiv,50423.30677290836
2024-05-22,1012500,39.0,1,2.55,5,17.0,3,False,9.0,0,Bucha,25961.53846153846
2024-05-22,2868750,49.0,1,2.65,16,17.0,15,False,10.0,0,Kyiv,58545.91836734694
2024-05-22,2329884,65.0,3,2.65,14,30.0,6,False,16.0,2,Borshchahivka,35844.36923076923
2024-05-22,1686375,33.0,1,2.6,5,18.0,2,False,6.3,0,Boyarka,51102.27272727273
2024-05-22,1659375,30.4,1,2.5,9,17.7,7,False,6.2,0,Kyiv,54584.70394736843
2024-05-22,2756250,76.7,4,2.65,9,46.9,1,False,7.6,0,Kyiv,35935.4628422425
2024-05-22,2925000,49.0,2,2.65,20,27.0,14,False,9.0,0,Kyiv,59693.87755102041
2024-05-22,2475000,35.5,1,2.7,18,20.170454545454547,10,False,9.1,2,Kyiv,69718.30985915494
2024-05-22,1912500,34.1,1,2.65,25,15.0,12,False,9.3,2,Irpin,56085.04398826979
2024-05-22,8690625,126.0,3,2.65,15,68.5,7,False,15.5,0,Kyiv,68973.21428571429
2024-05-22,2362500,49.0,2,2.65,12,30.9,5,False,7.0,2,Kyiv,48214.28571428572
2024-05-22,2081250,35.0,1,2.65,23,16.0,5,False,9.1,0,Vyshneve,59464.28571428572
2024-05-22,5619375,53.5,2,2.74,5,27.6,4,False,10.0,0,Kyiv,105035.04672897197
2024-05-23,3375000,82.0,3,2.65,18,59.0,1,False,12.8,0,Kyiv,41158.53658536585
2024-05-23,1631250,42.0,3,2.5,5,30.0,4,False,5.0,0,Kyiv,38839.28571428572
2024-05-23,1659375,53.6,2,2.75,3,32.0,3,False,5.8,1,Irpin,30958.488805970148
2024-05-23,11250000,70.0,2,3.3,5,34.0,3,False,26.0,0,Kyiv,160714.2857142857
2024-05-23,1766250,62.0,4,2.65,5,46.0,4,False,7.0,0,Boryspil,28487.90322580645
2024-05-23,4106250,58.0,1,2.5,14,20.0,5,False,28.0,2,Kyiv,70797.41379310345
2024-05-23,1828125,31.0,1,2.65,12,16.0,1,False,7.0,0,Kyiv,58971.77419354839
2024-05-23,1968750,53.0,2,2.65,3,31.0,2,False,8.0,1,Kyiv,37146.22641509434
2024-05-23,6750000,110.2,3,3.52,6,57.3,3,False,18.3,0,Kyiv,61252.26860254083
2024-05-23,2025000,60.1,3,2.6,5,42.7,4,False,6.1,0,Borshchahivka,33693.84359400998
2024-05-23,2193750,41.3,2,2.65,5,26.6,1,False,5.1,0,Kyiv,53117.43341404359
2024-05-23,3369375,51.0,2,2.6,10,29.3,9,False,8.0,2,Kyiv,66066.17647058824
2024-05-23,2250000,34.0,1,2.65,25,15.5,4,False,10.0,0,Borshchahivka,66176.4705882353
2024-05-23,2120625,26.4,1,2.6,21,19.0,14,False,9.1,0,Kyiv,80326.70454545454
2024-05-23,3424500,83.37,3,2.7,7,51.78,1,False,11.11,4,Brovary,41075.92659229939
2024-05-23,8775000,126.2,3,3.24,6,47.8,5,False,41.3,0,Kyiv,69532.48811410459
2024-05-23,3431250,83.0,3,3.7,5,56.0,2,False,11.0,0,Kyiv,41340.361445783135
2024-05-23,3375000,70.0,3,2.65,5,54.8,3,False,8.4,0,Kyiv,48214.28571428572
2024-05-23,4640625,84.2,2,4.37,3,52.0,3,False,15.0,0,Kyiv,55114.31116389549
2024-05-23,1440000,24.0,1,2.65,16,14.9,15,False,5.0,1,Boyarka,60000.0
2024-05-23,2446875,58.0,2,2.65,8,34.0,7,False,12.0,1,Borshchahivka,42187.5
2024-05-23,1125000,31.0,1,2.5,5,15.0,1,False,5.5,0,Bucha,36290.32258064516
2024-05-23,13275000,113.0,2,2.65,10,36.0,5,False,40.0,0,Kyiv,117477.87610619469
2024-05-23,3234375,68.0,3,2.65,9,37.2,4,False,9.1,2,Vyshneve,47564.33823529412
2024-05-23,2525625,40.4,1,2.57,9,18.3,7,False,10.8,0,Kyiv,62515.47029702971
2024-05-23,1732500,33.5,1,2.64,6,17.6,3,False,9.0,0,Bucha,51716.41791044776
2024-05-23,5006250,66.1,3,2.75,11,43.6,5,False,17.2,1,Kyiv,75737.5189107413
2024-05-23,1944000,32.9,1,2.85,12,18.5,1,False,6.0,2,Kyiv,59088.14589665654
2024-05-23,1687500,32.0,1,2.6,9,18.0,9,False,6.0,0,Kyiv,52734.375
2024-05-23,21374438,207.0,4,3.0,8,95.0,8,False,23.0,0,Kyiv,103258.15458937196
2024-05-23,5999062,71.25,2,2.75,20,40.48295454545455,8,False,15.3,2,Kyiv,84197.36140350877
2024-05-23,3656250,57.1,2,2.95,7,35.7,4,False,8.2,1,Kyiv,64032.39929947461
2024-05-23,4387500,81.0,3,2.6,9,46.0,9,False,11.0,2,Kyiv,54166.66666666666
2024-05-23,2221875,32.0,1,2.65,5,18.0,4,False,5.0,0,Kyiv,69433.59375
2024-05-23,4325625,80.0,4,2.5,9,44.8,8,False,10.1,0,Kyiv,54070.3125
2024-05-23,4370625,64.0,3,2.5,12,56.0,12,False,8.0,2,Kyiv,68291.015625
2024-05-23,1968750,40.6,1,2.6,6,18.9,4,False,10.7,0,Irpin,48491.379310344826
2024-05-23,2632500,52.0,2,2.6,16,32.0,10,False,9.0,2,Kyiv,50625.0
2024-05-23,2306250,42.0,2,2.5,5,28.0,4,False,5.1,0,Kyiv,54910.71428571428
2024-05-23,2418750,57.2,3,2.5,10,38.8,1,False,6.2,0,Hostomel,42285.83916083916
2024-05-23,4781250,66.2,3,3.01,4,37.4,4,False,9.4,1,Kyiv,72224.32024169184
2024-05-23,900000,50.0,2,2.6,5,33.0,2,False,6.0,1,Hostomel,18000.0
2024-05-23,10406250,68.0,1,3.1,9,22.0,2,False,30.0,0,Kyiv,153033.08823529413
2024-05-23,1490625,46.0,2,2.65,5,26.13636363636364,1,False,6.0,0,Boryspil,32404.891304347828
2024-05-23,2306250,45.5,2,2.57,9,27.0,7,False,6.2,0,Kyiv,50686.81318681319
2024-05-23,15187500,120.0,3,2.65,23,42.0,19,False,35.0,2,Kyiv,126562.5
2024-05-23,292500,30.0,1,2.65,2,18.0,1,False,5.5,0,Brovary,9750.0
2024-05-23,11025000,184.0,3,3.0,19,55.7,19,False,24.5,5,Kyiv,59918.47826086957
2024-05-23,1996875,74.0,2,2.65,9,42.04545454545455,7,False,9.1,0,Vyshneve,26984.797297297297
2024-05-24,3740625,67.4,3,2.65,12,40.2,3,False,8.2,0,Kyiv,55498.88724035608
2024-05-24,1125000,48.0,2,2.65,5,32.5,2,False,5.0,1,Boryspil,23437.5
2024-05-24,2165625,50.0,2,2.5,9,28.0,7,False,7.5,2,Bucha,43312.5
2024-05-24,2711250,44.0,1,2.65,25,16.3,11,False,12.9,1,Kyiv,61619.31818181818
2024-05-24,2812500,46.11,2,2.6,5,30.62,5,False,6.58,0,Kyiv,60995.44567338973
2024-05-24,2193750,74.2,3,2.7,3,47.7,3,False,8.4,0,Irpin,29565.363881401616
2024-05-24,5231250,65.0,2,2.65,9,20.0,6,False,27.0,0,Kyiv,80480.76923076923
2024-05-24,1800000,36.5,1,2.8,3,20.738636363636367,3,False,10.0,0,Boryspil,49315.06849315069
2024-05-24,1125000,67.0,3,2.6,5,44.0,1,False,7.1,0,Bucha,16791.044776119405
2024-05-24,1912500,40.0,1,2.7,12,20.0,10,False,8.5,1,Kyiv,47812.5
2024-05-24,3195000,60.0,3,2.5,9,37.0,1,False,6.0,2,Kyiv,53250.0
2024-05-24,3740625,64.9,3,2.65,12,41.9,11,False,10.4,0,Kyiv,57636.74884437596
2024-05-24,1968750,39.9,1,2.68,25,16.6,21,False,10.0,2,Kyiv,49342.10526315789
2024-05-24,2306250,54.0,2,2.65,5,30.4,1,False,8.0,2,Vyshneve,42708.333333333336
2024-05-24,5062500,56.0,1,2.77,25,19.1,23,False,16.0,0,Kyiv,90401.78571428572
2024-05-24,2615625,61.1,3,2.6,9,43.0,2,False,6.3,2,Kyiv,42808.91980360066
2024-05-24,2193750,36.8,1,2.6,16,17.5,4,False,7.2,0,Kyiv,59612.77173913044
2024-05-24,1681875,37.0,1,2.65,16,11.0,9,False,18.0,0,Boryspil,45456.08108108108
2024-05-24,815625,38.0,1,2.55,2,16.5,2,False,16.0,0,Boryspil,21463.815789473683
